Id,Order_Date,Customer_Id,Store_Id,Payment_Method
3299,12/04/2024,136,2,Debit Card
3300,19/07/2024,459,6,UPI
3301,19/07/2024,2,1,Debit Card
3302,31/01/2025,331,5,UPI
3303,23/07/2024,242,4,Debit Card
3304,17/09/2024,244,4,Cash
3305,15/07/2024,214,3,Credit Card
3306,08/04/2024,235,4,Debit Card
3307,29/07/2024,48,1,Credit Card
3308,29/05/2024,240,4,Debit Card
3309,09/03/2025,155,3,UPI
3310,15/02/2025,224,4,Credit Card
3311,09/06/2024,82,2,Cash
3312,05/01/2025,167,3,UPI
3313,08/11/2024,171,3,UPI
3314,07/03/2025,155,3,UPI
3315,24/06/2024,55,1,UPI
3316,10/11/2024,132,2,Cash
3317,28/05/2024,246,4,Credit Card
3318,18/10/2024,281,4,Credit Card
3319,27/03/2025,379,6,UPI
3320,24/04/2024,123,2,Debit Card
3321,18/10/2024,257,4,UPI
3322,03/05/2024,465,6,UPI
3323,14/05/2024,381,6,UPI
3324,10/10/2024,151,3,Credit Card
3325,15/12/2024,70,1,Credit Card
3326,12/12/2024,86,2,Debit Card
3327,25/06/2024,73,2,Debit Card
3328,14/02/2025,471,6,Cash
3329,19/01/2025,62,1,Cash
3330,08/08/2024,417,6,UPI
3331,17/02/2025,35,1,Debit Card
3332,06/08/2024,132,2,UPI
3333,04/07/2024,201,3,UPI
3334,17/03/2025,89,2,UPI
3335,30/01/2025,192,3,Credit Card
3336,13/11/2024,55,1,Debit Card
3337,03/04/2024,17,1,Debit Card
3338,27/11/2024,72,1,Cash
3339,10/03/2025,43,1,UPI
3340,13/08/2024,334,5,Credit Card
3341,28/04/2024,89,2,Debit Card
3342,09/09/2024,80,2,Credit Card
3343,08/03/2025,498,6,Debit Card
3344,05/04/2024,172,3,Credit Card
3345,12/07/2024,214,3,Debit Card
3346,16/06/2024,435,6,Debit Card
3347,03/02/2025,245,4,Debit Card
3348,23/03/2025,75,2,Cash
3349,17/05/2024,273,4,Credit Card
3350,20/06/2024,49,1,UPI
3351,20/02/2025,67,1,Cash
3352,16/02/2025,107,2,Debit Card
3353,09/04/2024,381,6,Debit Card
3354,15/04/2024,477,6,UPI
3355,03/04/2024,16,1,Cash
3356,22/05/2024,189,3,Cash
3357,28/12/2024,201,3,UPI
3358,20/11/2024,242,4,Debit Card
3359,22/05/2024,206,3,UPI
3360,21/08/2024,63,1,UPI
3361,09/10/2024,486,6,Credit Card
3362,12/11/2024,111,2,UPI
3363,30/12/2024,262,4,Credit Card
3364,03/02/2025,326,5,Debit Card
3365,16/03/2025,473,6,Credit Card
3366,27/02/2025,417,6,UPI
3367,12/09/2024,376,6,Credit Card
3368,26/12/2024,344,5,UPI
3369,07/11/2024,326,5,UPI
3370,22/07/2024,176,3,Debit Card
3371,16/09/2024,322,5,Debit Card
3372,11/11/2024,253,4,Debit Card
3373,09/10/2024,192,3,Credit Card
3374,08/03/2025,38,1,Debit Card
3375,30/04/2024,23,1,Cash
3376,21/09/2024,65,1,Debit Card
3377,09/10/2024,148,3,Cash
3378,17/07/2024,22,1,UPI
3379,22/05/2024,345,5,Credit Card
3380,14/05/2024,199,3,Debit Card
3381,05/06/2024,151,3,UPI
3382,01/07/2024,135,2,Cash
3383,30/01/2025,176,3,UPI
3384,28/04/2024,11,1,UPI
3385,03/01/2025,37,1,Debit Card
3386,13/04/2024,138,2,UPI
3387,02/11/2024,217,3,UPI
3388,09/03/2025,285,4,Credit Card
3389,14/01/2025,65,1,Cash
3390,09/05/2024,414,6,UPI
3391,27/12/2024,51,1,Credit Card
3392,25/08/2024,364,5,UPI
3393,08/01/2025,312,5,Debit Card
3394,30/04/2024,288,4,Cash
3395,27/05/2024,110,2,Debit Card
3396,07/02/2025,39,1,Cash
3397,14/12/2024,166,3,UPI
3398,06/10/2024,153,3,Credit Card
3399,11/11/2024,57,1,Credit Card
3400,02/11/2024,371,6,Cash
3401,12/08/2024,55,1,Cash
3402,02/02/2025,65,1,Credit Card
3403,16/08/2024,26,1,UPI
3404,15/01/2025,121,2,Debit Card
3405,23/03/2025,424,6,Cash
3406,19/08/2024,17,1,Credit Card
3407,02/02/2025,129,2,Cash
3408,08/10/2024,75,2,UPI
3409,22/05/2024,310,5,Credit Card
3410,20/10/2024,281,4,Debit Card
3411,10/10/2024,350,5,UPI
3412,30/10/2024,485,6,Credit Card
3413,10/08/2024,239,4,Cash
3414,27/08/2024,380,6,Cash
3415,03/06/2024,325,5,Debit Card
3416,28/01/2025,142,2,Credit Card
3417,14/04/2024,429,6,UPI
3418,21/01/2025,164,3,UPI
3419,26/04/2024,66,1,UPI
3420,13/02/2025,346,5,UPI
3421,05/08/2024,284,4,Debit Card
3422,19/06/2024,432,6,Cash
3423,02/11/2024,389,6,UPI
3424,19/09/2024,298,5,Credit Card
3425,02/06/2024,70,1,Debit Card
3426,04/03/2025,243,4,Cash
3427,09/07/2024,11,1,Debit Card
3428,24/06/2024,381,6,Cash
3429,17/04/2024,21,1,Cash
3430,26/10/2024,270,4,UPI
3431,09/08/2024,76,2,UPI
3432,13/12/2024,65,1,Credit Card
3433,05/06/2024,46,1,Debit Card
3434,24/01/2025,14,1,Credit Card
3435,06/04/2024,277,4,Cash
3436,13/08/2024,448,6,Debit Card
3437,14/04/2024,231,4,Credit Card
3438,04/12/2024,237,4,Cash
3439,13/08/2024,153,3,UPI
3440,14/05/2024,225,4,UPI
3441,07/04/2024,460,6,Debit Card
3442,21/05/2024,374,6,UPI
3443,30/09/2024,347,5,Debit Card
3444,18/02/2025,149,3,UPI
3445,27/07/2024,380,6,Cash
3446,13/11/2024,315,5,Credit Card
3447,29/07/2024,101,2,UPI
3448,04/02/2025,152,3,Credit Card
3449,16/08/2024,335,5,Credit Card
3450,12/02/2025,240,4,Debit Card
3451,29/07/2024,75,2,Cash
3452,07/09/2024,293,4,Cash
3453,22/10/2024,192,3,Credit Card
3454,02/01/2025,27,1,Debit Card
3455,13/04/2024,190,3,UPI
3456,16/12/2024,12,1,UPI
3457,10/03/2025,152,3,Cash
3458,02/10/2024,285,4,Debit Card
3459,07/12/2024,354,5,Debit Card
3460,22/09/2024,125,2,UPI
3461,22/06/2024,251,4,Debit Card
3462,25/10/2024,24,1,Debit Card
3463,19/04/2024,421,6,Debit Card
3464,22/11/2024,2,1,Debit Card
3465,06/11/2024,158,3,UPI
3466,18/09/2024,341,5,UPI
3467,07/09/2024,76,2,Credit Card
3468,28/04/2024,67,1,Credit Card
3469,06/10/2024,464,6,Credit Card
3470,18/09/2024,114,2,Debit Card
3471,13/04/2024,205,3,Cash
3472,03/01/2025,306,5,Cash
3473,25/01/2025,11,1,UPI
3474,30/01/2025,52,1,Credit Card
3475,01/01/2025,194,3,Debit Card
3476,28/08/2024,352,5,UPI
3477,15/10/2024,96,2,Credit Card
3478,18/02/2025,271,4,Credit Card
3479,21/08/2024,361,5,UPI
3480,13/04/2024,144,2,Debit Card
3481,06/05/2024,159,3,Cash
3482,19/08/2024,193,3,UPI
3483,25/09/2024,256,4,Credit Card
3484,09/03/2025,86,2,Debit Card
3485,16/07/2024,111,2,Cash
3486,26/12/2024,187,3,Debit Card
3487,20/01/2025,44,1,Credit Card
3488,09/03/2025,102,2,Cash
3489,09/12/2024,223,4,UPI
3490,01/11/2024,241,4,UPI
3491,19/05/2024,404,6,Credit Card
3492,28/03/2025,461,6,UPI
3493,14/06/2024,4,1,Cash
3494,11/02/2025,179,3,Credit Card
3495,09/03/2025,446,6,Cash
3496,13/03/2025,115,2,UPI
3497,26/06/2024,292,4,Credit Card
3498,19/08/2024,171,3,Debit Card
3499,08/12/2024,103,2,Cash
3500,17/09/2024,149,3,UPI
3501,14/05/2024,167,3,UPI
3502,20/12/2024,359,5,UPI
3503,14/04/2024,280,4,Credit Card
3504,21/06/2024,171,3,Debit Card
3505,05/12/2024,226,4,Debit Card
3506,23/05/2024,274,4,Credit Card
3507,12/02/2025,137,2,Cash
3508,01/12/2024,312,5,UPI
3509,04/09/2024,86,2,Credit Card
3510,09/08/2024,380,6,UPI
3511,13/01/2025,348,5,Credit Card
3512,06/03/2025,202,3,Credit Card
3513,03/12/2024,332,5,Credit Card
3514,09/12/2024,88,2,Debit Card
3515,31/08/2024,302,5,Cash
3516,28/12/2024,373,6,UPI
3517,25/07/2024,353,5,Credit Card
3518,10/10/2024,104,2,Credit Card
3519,01/06/2024,224,4,Credit Card
3520,13/02/2025,415,6,Cash
3521,12/03/2025,445,6,UPI
3522,05/09/2024,430,6,UPI
3523,21/05/2024,294,5,Cash
3524,12/11/2024,326,5,Cash
3525,12/03/2025,141,2,Cash
3526,25/01/2025,3,1,Credit Card
3527,29/06/2024,330,5,UPI
3528,09/04/2024,493,6,Debit Card
3529,16/07/2024,229,4,Cash
3530,05/02/2025,128,2,Debit Card
3531,18/12/2024,26,1,Cash
3532,27/12/2024,58,1,Cash
3533,29/04/2024,215,3,Debit Card
3534,01/04/2024,270,4,Cash
3535,02/06/2024,232,4,Credit Card
3536,18/11/2024,190,3,UPI
3537,05/05/2024,309,5,Debit Card
3538,20/02/2025,370,6,Credit Card
3539,24/04/2024,49,1,Cash
3540,18/03/2025,468,6,Cash
3541,22/09/2024,64,1,Credit Card
3542,31/01/2025,434,6,Credit Card
3543,09/11/2024,317,5,UPI
3544,07/10/2024,248,4,UPI
3545,14/09/2024,450,6,Debit Card
3546,04/03/2025,245,4,UPI
3547,05/02/2025,131,2,UPI
3548,03/12/2024,84,2,Credit Card
3549,13/08/2024,98,2,UPI
3550,11/04/2024,185,3,Debit Card
3551,15/08/2024,453,6,Credit Card
3552,08/07/2024,215,3,Cash
3553,19/11/2024,334,5,Credit Card
3554,14/05/2024,179,3,UPI
3555,28/08/2024,388,6,Debit Card
3556,16/09/2024,238,4,Credit Card
3557,30/04/2024,187,3,Debit Card
3558,08/12/2024,290,4,Debit Card
3559,18/07/2024,153,3,Debit Card
3560,15/08/2024,126,2,Cash
3561,23/01/2025,169,3,Credit Card
3562,05/06/2024,361,5,UPI
3563,18/10/2024,125,2,Cash
3564,10/03/2025,164,3,UPI
3565,12/08/2024,212,3,UPI
3566,16/02/2025,430,6,UPI
3567,25/07/2024,263,4,UPI
3568,28/03/2025,236,4,Credit Card
3569,15/05/2024,307,5,UPI
3570,19/05/2024,53,1,Debit Card
3571,13/04/2024,25,1,UPI
3572,05/01/2025,69,1,UPI
3573,11/10/2024,468,6,Debit Card
3574,01/06/2024,198,3,Cash
3575,22/04/2024,347,5,Credit Card
3576,13/04/2024,489,6,UPI
3577,13/11/2024,297,5,Credit Card
3578,08/02/2025,8,1,UPI
3579,10/07/2024,404,6,Cash
3580,30/10/2024,410,6,Cash
3581,18/05/2024,79,2,Credit Card
3582,11/04/2024,30,1,UPI
3583,30/08/2024,156,3,Debit Card
3584,18/05/2024,254,4,Debit Card
3585,04/01/2025,166,3,Credit Card
3586,11/11/2024,315,5,Cash
3587,18/05/2024,17,1,UPI
3588,07/10/2024,54,1,Cash
3589,29/07/2024,135,2,UPI
3590,11/10/2024,448,6,Cash
3591,29/04/2024,331,5,Credit Card
3592,17/01/2025,116,2,UPI
3593,15/06/2024,160,3,UPI
3594,16/02/2025,177,3,Debit Card
3595,23/05/2024,120,2,Cash
3596,22/04/2024,499,6,UPI
3597,01/07/2024,362,5,Cash
3598,19/02/2025,267,4,UPI
3599,14/09/2024,230,4,UPI
3600,27/02/2025,209,3,Credit Card
3601,18/02/2025,488,6,Cash
3602,19/04/2024,349,5,Cash
3603,21/07/2024,48,1,UPI
3604,01/02/2025,499,6,Cash
3605,02/07/2024,213,3,UPI
3606,02/03/2025,445,6,Debit Card
3607,06/06/2024,280,4,Debit Card
3608,22/06/2024,19,1,Cash
3609,16/08/2024,231,4,Debit Card
3610,31/05/2024,248,4,Debit Card
3611,09/03/2025,310,5,Debit Card
3612,17/03/2025,21,1,Debit Card
3613,28/11/2024,223,4,Debit Card
3614,02/10/2024,41,1,Credit Card
3615,20/04/2024,71,1,Credit Card
3616,05/01/2025,47,1,Debit Card
3617,12/11/2024,256,4,UPI
3618,14/09/2024,53,1,Credit Card
3619,06/11/2024,358,5,Cash
3620,31/10/2024,265,4,UPI
3621,11/10/2024,337,5,Cash
3622,19/01/2025,8,1,UPI
3623,15/06/2024,33,1,UPI
3624,02/12/2024,266,4,Cash
3625,13/08/2024,61,1,Debit Card
3626,24/09/2024,229,4,Debit Card
3627,04/04/2024,60,1,Credit Card
3628,21/12/2024,190,3,Debit Card
3629,23/01/2025,359,5,UPI
3630,01/12/2024,248,4,Cash
3631,14/11/2024,291,4,Cash
3632,11/05/2024,450,6,Cash
3633,13/11/2024,165,3,Debit Card
3634,28/06/2024,173,3,Cash
3635,07/06/2024,10,1,Cash
3636,11/05/2024,80,2,Cash
3637,24/05/2024,18,1,Credit Card
3638,07/06/2024,281,4,UPI
3639,05/02/2025,129,2,Cash
3640,14/06/2024,30,1,Cash
3641,24/06/2024,120,2,UPI
3642,05/07/2024,223,4,Cash
3643,08/05/2024,168,3,UPI
3644,05/12/2024,96,2,UPI
3645,13/11/2024,262,4,Cash
3646,25/09/2024,233,4,Debit Card
3647,29/05/2024,319,5,Credit Card
3648,01/02/2025,397,6,Credit Card
3649,19/06/2024,409,6,Credit Card
3650,10/10/2024,480,6,Credit Card
3651,15/06/2024,354,5,Cash
3652,09/04/2024,228,4,Debit Card
3653,03/09/2024,386,6,Credit Card
3654,25/11/2024,324,5,Credit Card
3655,30/08/2024,341,5,Debit Card
3656,15/02/2025,169,3,Debit Card
3657,18/01/2025,458,6,Credit Card
3658,15/11/2024,209,3,Cash
3659,01/02/2025,75,2,UPI
3660,26/11/2024,22,1,Credit Card
3661,11/10/2024,199,3,Debit Card
3662,31/12/2024,67,1,Credit Card
3663,18/06/2024,264,4,Debit Card
3664,17/03/2025,387,6,Credit Card
3665,23/09/2024,183,3,Debit Card
3666,01/09/2024,325,5,UPI
3667,09/07/2024,53,1,Credit Card
3668,02/05/2024,184,3,Cash
3669,19/10/2024,297,5,UPI
3670,23/02/2025,421,6,Cash
3671,08/02/2025,398,6,Debit Card
3672,22/09/2024,173,3,Credit Card
3673,17/05/2024,312,5,UPI
3674,12/02/2025,173,3,UPI
3675,06/01/2025,264,4,UPI
3676,30/10/2024,313,5,UPI
3677,28/04/2024,116,2,Debit Card
3678,08/06/2024,10,1,Debit Card
3679,22/05/2024,486,6,Cash
3680,28/10/2024,273,4,Debit Card
3681,18/07/2024,188,3,Cash
3682,08/08/2024,225,4,Debit Card
3683,01/07/2024,293,4,Debit Card
3684,07/05/2024,138,2,Credit Card
3685,05/12/2024,196,3,UPI
3686,23/04/2024,237,4,Credit Card
3687,25/06/2024,19,1,Cash
3688,02/01/2025,495,6,Debit Card
3689,06/06/2024,27,1,UPI
3690,29/12/2024,107,2,Cash
3691,19/07/2024,103,2,Credit Card
3692,07/10/2024,134,2,Debit Card
3693,13/09/2024,88,2,Debit Card
3694,01/07/2024,296,5,UPI
3695,03/01/2025,335,5,Cash
3696,01/10/2024,54,1,Debit Card
3697,08/07/2024,229,4,Cash
3698,07/12/2024,172,3,UPI
3699,25/07/2024,303,5,UPI
3700,04/03/2025,26,1,Debit Card
3701,17/04/2024,336,5,UPI
3702,10/06/2024,196,3,Credit Card
3703,09/08/2024,279,4,UPI
3704,03/10/2024,417,6,Debit Card
3705,10/09/2024,284,4,Cash
3706,25/08/2024,36,1,UPI
3707,02/09/2024,438,6,UPI
3708,24/03/2025,93,2,UPI
3709,04/12/2024,23,1,Credit Card
3710,27/03/2025,272,4,Cash
3711,09/04/2024,46,1,Debit Card
3712,07/01/2025,257,4,Credit Card
3713,28/03/2025,243,4,Debit Card
3714,30/05/2024,304,5,Cash
3715,17/07/2024,35,1,UPI
3716,31/10/2024,246,4,Debit Card
3717,13/03/2025,474,6,Debit Card
3718,12/01/2025,312,5,Debit Card
3719,30/07/2024,34,1,UPI
3720,21/10/2024,339,5,Cash
3721,12/10/2024,159,3,Cash
3722,22/10/2024,436,6,Debit Card
3723,23/01/2025,143,2,Cash
3724,04/05/2024,275,4,Credit Card
3725,25/09/2024,274,4,Credit Card
3726,11/12/2024,486,6,Debit Card
3727,18/05/2024,123,2,Cash
3728,07/05/2024,452,6,UPI
3729,11/10/2024,363,5,Debit Card
3730,14/06/2024,77,2,Credit Card
3731,08/05/2024,405,6,Credit Card
3732,18/01/2025,275,4,Credit Card
3733,29/12/2024,90,2,UPI
3734,05/03/2025,71,1,Cash
3735,26/10/2024,175,3,UPI
3736,29/12/2024,257,4,Cash
3737,06/03/2025,164,3,Debit Card
3738,30/01/2025,78,2,Cash
3739,07/08/2024,100,2,Debit Card
3740,15/02/2025,423,6,UPI
3741,08/01/2025,28,1,Cash
3742,13/10/2024,59,1,Cash
3743,15/01/2025,27,1,Cash
3744,25/12/2024,310,5,Cash
3745,27/07/2024,69,1,Debit Card
3746,07/04/2024,312,5,Credit Card
3747,18/11/2024,152,3,UPI
3748,19/09/2024,212,3,Debit Card
3749,28/03/2025,61,1,Credit Card
3750,11/09/2024,79,2,Debit Card
3751,27/07/2024,443,6,Credit Card
3752,19/05/2024,159,3,Debit Card
3753,04/02/2025,103,2,UPI
3754,27/07/2024,141,2,Debit Card
3755,04/04/2024,463,6,Credit Card
3756,24/12/2024,468,6,Cash
3757,15/07/2024,313,5,UPI
3758,13/04/2024,46,1,Credit Card
3759,14/03/2025,433,6,UPI
3760,02/12/2024,455,6,Debit Card
3761,25/08/2024,182,3,Debit Card
3762,27/08/2024,220,4,Credit Card
3763,30/06/2024,169,3,Credit Card
3764,01/11/2024,190,3,UPI
3765,09/04/2024,145,2,Credit Card
3766,15/07/2024,181,3,UPI
3767,06/08/2024,66,1,Cash
3768,15/11/2024,299,5,Cash
3769,22/10/2024,356,5,Cash
3770,23/04/2024,299,5,Credit Card
3771,23/01/2025,176,3,UPI
3772,10/08/2024,158,3,UPI
3773,24/10/2024,355,5,UPI
3774,17/01/2025,148,3,Credit Card
3775,20/04/2024,280,4,Credit Card
3776,21/03/2025,1,1,UPI
3777,12/12/2024,297,5,Cash
3778,04/09/2024,473,6,Cash
3779,24/08/2024,45,1,UPI
3780,15/08/2024,119,2,Debit Card
3781,13/12/2024,45,1,Credit Card
3782,19/11/2024,260,4,Cash
3783,01/01/2025,293,4,Debit Card
3784,03/01/2025,304,5,Debit Card
3785,05/03/2025,72,1,Cash
3786,24/11/2024,379,6,Cash
3787,05/11/2024,239,4,UPI
3788,11/04/2024,68,1,Cash
3789,06/09/2024,303,5,Credit Card
3790,18/01/2025,403,6,Credit Card
3791,20/10/2024,335,5,Debit Card
3792,05/06/2024,228,4,UPI
3793,15/08/2024,241,4,Debit Card
3794,31/07/2024,9,1,UPI
3795,22/09/2024,34,1,UPI
3796,28/03/2025,296,5,UPI
3797,14/11/2024,409,6,UPI
3798,01/06/2024,84,2,Cash
3799,29/11/2024,315,5,Credit Card
3800,15/10/2024,95,2,Cash
3801,25/04/2024,79,2,Cash
3802,28/09/2024,181,3,UPI
3803,04/04/2024,464,6,Credit Card
3804,27/11/2024,401,6,Cash
3805,12/01/2025,484,6,Cash
3806,12/04/2024,314,5,Credit Card
3807,25/02/2025,174,3,Credit Card
3808,26/04/2024,110,2,UPI
3809,19/09/2024,425,6,UPI
3810,22/11/2024,240,4,UPI
3811,09/02/2025,491,6,UPI
3812,16/04/2024,351,5,Credit Card
3813,17/06/2024,324,5,Credit Card
3814,23/05/2024,200,3,Cash
3815,02/02/2025,222,4,Credit Card
3816,24/07/2024,466,6,UPI
3817,31/03/2025,217,3,Credit Card
3818,16/07/2024,430,6,Debit Card
3819,29/11/2024,94,2,Debit Card
3820,02/11/2024,260,4,Debit Card
3821,22/12/2024,82,2,UPI
3822,01/11/2024,89,2,Credit Card
3823,09/11/2024,333,5,UPI
3824,02/03/2025,15,1,UPI
3825,08/08/2024,226,4,Credit Card
3826,04/04/2024,171,3,Credit Card
3827,14/01/2025,128,2,Cash
3828,17/03/2025,352,5,Debit Card
3829,12/12/2024,80,2,UPI
3830,27/10/2024,41,1,Credit Card
3831,27/06/2024,129,2,UPI
3832,23/10/2024,198,3,Debit Card
3833,25/11/2024,235,4,UPI
3834,13/01/2025,482,6,Cash
3835,02/11/2024,364,5,UPI
3836,20/06/2024,320,5,Cash
3837,20/06/2024,308,5,Credit Card
3838,13/05/2024,12,1,UPI
3839,15/06/2024,287,4,Credit Card
3840,18/07/2024,350,5,UPI
3841,11/01/2025,245,4,UPI
3842,01/05/2024,315,5,Debit Card
3843,26/09/2024,54,1,Cash
3844,08/12/2024,453,6,Credit Card
3845,24/08/2024,77,2,Cash
3846,29/05/2024,330,5,Credit Card
3847,22/12/2024,249,4,Cash
3848,20/08/2024,494,6,Credit Card
3849,04/08/2024,373,6,Credit Card
3850,21/02/2025,449,6,Debit Card
3851,25/10/2024,121,2,UPI
3852,29/06/2024,274,4,Debit Card
3853,05/01/2025,243,4,Debit Card
3854,24/03/2025,349,5,Credit Card
3855,02/01/2025,129,2,Debit Card
3856,31/03/2025,88,2,Debit Card
3857,19/12/2024,127,2,UPI
3858,16/10/2024,67,1,UPI
3859,12/05/2024,333,5,Credit Card
3860,21/10/2024,204,3,Cash
3861,07/04/2024,487,6,UPI
3862,01/12/2024,333,5,Credit Card
3863,29/05/2024,129,2,Cash
3864,10/10/2024,302,5,UPI
3865,24/05/2024,126,2,Cash
3866,05/03/2025,138,2,Credit Card
3867,25/09/2024,176,3,Cash
3868,15/08/2024,270,4,Debit Card
3869,16/08/2024,43,1,Credit Card
3870,02/11/2024,79,2,UPI
3871,03/10/2024,309,5,Credit Card
3872,09/04/2024,303,5,Cash
3873,12/02/2025,400,6,Debit Card
3874,22/06/2024,380,6,Cash
3875,20/08/2024,184,3,Cash
3876,15/05/2024,350,5,Debit Card
3877,19/08/2024,421,6,Credit Card
3878,21/10/2024,85,2,Debit Card
3879,20/07/2024,113,2,Credit Card
3880,23/09/2024,63,1,Cash
3881,14/06/2024,133,2,Credit Card
3882,03/11/2024,150,3,UPI
3883,27/05/2024,158,3,Cash
3884,26/05/2024,272,4,UPI
3885,27/12/2024,222,4,Cash
3886,29/03/2025,292,4,UPI
3887,05/10/2024,378,6,Credit Card
3888,29/03/2025,73,2,Debit Card
3889,02/08/2024,13,1,UPI
3890,26/03/2025,279,4,UPI
3891,05/10/2024,451,6,Debit Card
3892,02/10/2024,315,5,Debit Card
3893,25/08/2024,160,3,Cash
3894,02/12/2024,109,2,Cash
3895,27/02/2025,87,2,Debit Card
3896,13/02/2025,66,1,Cash
3897,08/01/2025,111,2,UPI
3898,20/02/2025,195,3,UPI
3899,24/01/2025,466,6,UPI
3900,30/08/2024,74,2,UPI
3901,18/08/2024,318,5,UPI
3902,30/09/2024,75,2,Credit Card
3903,10/10/2024,183,3,Credit Card
3904,17/08/2024,52,1,UPI
3905,28/03/2025,208,3,Debit Card
3906,01/06/2024,259,4,UPI
3907,03/11/2024,36,1,Cash
3908,24/01/2025,68,1,Cash
3909,02/07/2024,284,4,UPI
3910,18/02/2025,107,2,Debit Card
3911,09/02/2025,60,1,Cash
3912,18/11/2024,208,3,Debit Card
3913,07/10/2024,221,4,UPI
3914,21/02/2025,246,4,Cash
3915,24/10/2024,79,2,Credit Card
3916,03/01/2025,188,3,Debit Card
3917,26/05/2024,247,4,Credit Card
3918,18/04/2024,401,6,UPI
3919,24/02/2025,450,6,UPI
3920,22/02/2025,418,6,Debit Card
3921,03/03/2025,155,3,Cash
3922,25/09/2024,171,3,Credit Card
3923,10/12/2024,262,4,Cash
3924,05/11/2024,209,3,UPI
3925,22/07/2024,224,4,Debit Card
3926,04/11/2024,253,4,Cash
3927,27/08/2024,254,4,Credit Card
3928,21/06/2024,42,1,Credit Card
3929,22/03/2025,395,6,Debit Card
3930,09/03/2025,81,2,Credit Card
3931,19/09/2024,459,6,Cash
3932,11/08/2024,92,2,UPI
3933,24/09/2024,119,2,Credit Card
3934,04/06/2024,55,1,Debit Card
3935,10/07/2024,260,4,Credit Card
3936,09/09/2024,215,3,Cash
3937,30/11/2024,32,1,UPI
3938,12/05/2024,330,5,Debit Card
3939,05/07/2024,144,2,UPI
3940,14/03/2025,238,4,Cash
3941,31/10/2024,330,5,Credit Card
3942,08/11/2024,407,6,Debit Card
3943,19/03/2025,383,6,Credit Card
3944,31/12/2024,466,6,Cash
3945,30/01/2025,77,2,Credit Card
3946,30/04/2024,176,3,Debit Card
3947,20/07/2024,364,5,Credit Card
3948,19/07/2024,372,6,UPI
3949,06/04/2024,57,1,UPI
3950,17/02/2025,96,2,Cash
3951,28/03/2025,138,2,Debit Card
3952,10/06/2024,88,2,UPI
3953,05/08/2024,231,4,Debit Card
3954,27/03/2025,13,1,Credit Card
3955,15/04/2024,169,3,UPI
3956,07/08/2024,333,5,UPI
3957,04/11/2024,16,1,Cash
3958,26/05/2024,174,3,Debit Card
3959,20/09/2024,265,4,Debit Card
3960,04/09/2024,275,4,Credit Card
3961,04/11/2024,314,5,Debit Card
3962,21/04/2024,71,1,Cash
3963,04/02/2025,237,4,UPI
3964,26/04/2024,129,2,Credit Card
3965,19/07/2024,88,2,Cash
3966,08/10/2024,98,2,UPI
3967,12/09/2024,479,6,Debit Card
3968,22/11/2024,368,6,UPI
3969,01/02/2025,342,5,Debit Card
3970,11/02/2025,65,1,Debit Card
3971,19/09/2024,267,4,Cash
3972,25/04/2024,235,4,Cash
3973,09/02/2025,5,1,Debit Card
3974,13/09/2024,344,5,Cash
3975,14/07/2024,272,4,Cash
3976,06/04/2024,195,3,Debit Card
3977,06/02/2025,41,1,Credit Card
3978,11/05/2024,78,2,Debit Card
3979,24/11/2024,156,3,Debit Card
3980,18/11/2024,433,6,Cash
3981,11/12/2024,246,4,UPI
3982,07/11/2024,199,3,Credit Card
3983,16/03/2025,273,4,Credit Card
3984,05/04/2024,331,5,UPI
3985,17/06/2024,306,5,Cash
3986,29/11/2024,397,6,UPI
3987,20/06/2024,42,1,UPI
3988,14/02/2025,203,3,Credit Card
3989,09/07/2024,153,3,Credit Card
3990,19/09/2024,455,6,Cash
3991,26/04/2024,209,3,Credit Card
3992,09/01/2025,437,6,Debit Card
3993,13/03/2025,435,6,Cash
3994,18/09/2024,324,5,UPI
3995,24/01/2025,470,6,Cash
3996,12/03/2025,298,5,Cash
3997,09/11/2024,403,6,Cash
3998,13/10/2024,224,4,UPI
3999,04/08/2024,11,1,Credit Card
4000,06/03/2025,187,3,Credit Card
4001,01/08/2024,116,2,UPI
4002,17/02/2025,231,4,Debit Card
4003,22/04/2024,218,3,Debit Card
4004,08/08/2024,281,4,Credit Card
4005,27/11/2024,191,3,Cash
4006,04/03/2025,77,2,Debit Card
4007,15/11/2024,76,2,Credit Card
4008,26/07/2024,100,2,Credit Card
4009,22/09/2024,41,1,Cash
4010,13/04/2024,115,2,Debit Card
4011,23/03/2025,255,4,Cash
4012,17/12/2024,336,5,Cash
4013,17/01/2025,313,5,UPI
4014,07/08/2024,343,5,Credit Card
4015,19/09/2024,381,6,Debit Card
4016,16/04/2024,197,3,Cash
4017,15/05/2024,474,6,Cash
4018,06/05/2024,271,4,UPI
4019,01/09/2024,368,6,Debit Card
4020,09/07/2024,295,5,Credit Card
4021,05/06/2024,297,5,Cash
4022,27/11/2024,89,2,Credit Card
4023,24/11/2024,276,4,Credit Card
4024,21/10/2024,230,4,UPI
4025,12/10/2024,253,4,Cash
4026,13/01/2025,81,2,Cash
4027,08/05/2024,110,2,Credit Card
4028,25/12/2024,335,5,Debit Card
4029,06/10/2024,96,2,Credit Card
4030,01/01/2025,166,3,Credit Card
4031,18/05/2024,232,4,Credit Card
4032,30/07/2024,166,3,Cash
4033,03/01/2025,215,3,Credit Card
4034,18/04/2024,83,2,UPI
