Id,Order_Id,Product_Id,Quantity,Unit_Price,Discount%
21315,4689,206,1,200,6%
21316,4689,313,1,18000,14%
21317,4690,405,2,150,6%
21318,4690,2,6,50,0%
21319,4691,455,3,3999,10%
21320,4691,495,2,35,0%
21321,4692,304,5,2500,10%
21322,4692,271,6,150,6%
21323,4692,417,1,499,6%
21324,4692,377,3,499,6%
21325,4693,50,1,120,6%
21326,4693,49,6,220,6%
21327,4693,52,5,300,6%
21328,4693,240,2,65,4%
21329,4694,134,3,90,4%
21330,4694,422,2,799,8%
21331,4694,169,2,220,6%
21332,4694,314,1,35000,18%
21333,4694,387,6,1299,8%
21334,4694,182,5,50,0%
21335,4695,413,5,950,8%
21336,4695,290,6,400,6%
21337,4695,484,4,400,6%
21338,4695,192,6,299,6%
21339,4695,122,3,480,6%
21340,4696,462,4,1499,8%
21341,4696,180,3,40,0%
21342,4696,118,2,60,4%
21343,4696,496,6,80,4%
21344,4696,306,4,4000,10%
21345,4696,380,6,999,8%
21346,4696,97,2,60,4%
21347,4697,136,1,170,6%
21348,4697,224,6,80,4%
21349,4697,426,5,899,8%
21350,4697,84,1,75,4%
21351,4697,27,1,140,6%
21352,4697,333,2,18000,14%
21353,4697,447,2,2599,10%
21354,4698,95,4,160,6%
21355,4698,60,1,140,6%
21356,4698,348,4,1499,8%
21357,4699,181,6,550,8%
21358,4699,49,2,220,6%
21359,4699,274,6,1200,8%
21360,4699,409,4,799,8%
21361,4699,486,1,350,6%
21362,4700,166,1,180,6%
21363,4700,485,3,150,6%
21364,4700,67,1,60,4%
21365,4701,341,6,32999,18%
21366,4701,409,4,799,8%
21367,4702,56,3,220,6%
21368,4702,446,4,3999,10%
21369,4702,79,6,85,4%
21370,4702,435,5,499,6%
21371,4702,117,6,50,0%
21372,4703,270,4,700,8%
21373,4703,475,6,25,0%
21374,4703,99,2,40,0%
21375,4704,203,3,80,4%
21376,4704,97,1,60,4%
21377,4704,268,2,500,6%
21378,4704,106,1,150,6%
21379,4705,470,4,40,0%
21380,4705,88,1,65,4%
21381,4705,378,4,1299,8%
21382,4705,275,1,600,8%
21383,4706,167,5,350,6%
21384,4706,161,5,340,6%
21385,4706,169,3,220,6%
21386,4706,454,4,1299,8%
21387,4706,434,3,999,8%
21388,4706,104,6,45,0%
21389,4707,45,6,400,6%
21390,4707,131,3,180,6%
21391,4707,444,5,1299,8%
21392,4707,382,3,1799,8%
21393,4708,181,2,550,8%
21394,4708,68,5,120,6%
21395,4708,248,5,1200,8%
21396,4709,311,2,15000,14%
21397,4709,160,2,299,6%
21398,4709,423,6,599,8%
21399,4709,66,1,45,0%
21400,4709,121,5,500,6%
21401,4709,221,6,110,6%
21402,4710,298,6,1200,8%
21403,4710,346,3,28999,16%
21404,4710,448,5,1299,8%
21405,4710,421,3,1099,8%
21406,4710,383,6,1999,8%
21407,4710,463,5,4999,10%
21408,4711,68,4,120,6%
21409,4711,227,1,45,0%
21410,4711,324,3,34000,18%
21411,4711,374,1,999,8%
21412,4712,202,3,120,6%
21413,4712,82,2,230,6%
21414,4712,371,4,599,8%
21415,4712,258,6,150,6%
21416,4713,282,2,400,6%
21417,4713,409,2,799,8%
21418,4713,466,1,1299,8%
21419,4713,447,1,2599,10%
21420,4713,419,3,599,8%
21421,4713,172,6,120,6%
21422,4714,195,1,250,6%
21423,4714,354,3,1499,8%
21424,4714,310,5,3000,10%
21425,4715,183,4,60,4%
21426,4715,426,2,899,8%
21427,4715,4,2,60,4%
21428,4715,487,6,120,6%
21429,4716,106,6,150,6%
21430,4716,318,6,22000,16%
21431,4716,468,4,150,6%
21432,4717,59,5,150,6%
21433,4717,219,6,60,4%
21434,4718,451,6,3499,10%
21435,4718,378,4,1299,8%
21436,4718,328,5,23000,16%
21437,4718,489,2,80,4%
21438,4719,80,5,90,4%
21439,4719,470,4,40,0%
21440,4720,243,1,70,4%
21441,4720,450,5,999,8%
21442,4720,364,1,7999,12%
21443,4720,40,6,110,6%
21444,4721,20,4,70,4%
21445,4721,234,3,55,4%
21446,4721,398,1,999,8%
21447,4721,466,6,1299,8%
21448,4722,343,3,2999,10%
21449,4722,405,1,150,6%
21450,4722,47,4,450,6%
21451,4722,71,5,75,4%
21452,4722,141,1,10,0%
21453,4722,230,1,180,6%
21454,4722,355,2,2199,10%
21455,4723,367,3,1299,8%
21456,4723,36,4,150,6%
21457,4723,199,5,40,0%
21458,4723,15,2,220,6%
21459,4724,450,4,999,8%
21460,4724,404,2,176.33,6%
21461,4724,466,5,1299,8%
21462,4724,382,6,1799,8%
21463,4724,16,4,65,4%
21464,4725,361,4,599,8%
21465,4725,446,3,3999,10%
21466,4726,380,1,999,8%
21467,4726,3,1,110,6%
21468,4726,72,2,60,4%
21469,4726,81,5,50,0%
21470,4726,315,6,7000,12%
21471,4726,252,3,400,6%
21472,4727,231,2,100,4%
21473,4727,322,4,24000,16%
21474,4727,321,3,14000,14%
21475,4728,232,3,45,0%
21476,4728,101,3,200,6%
21477,4728,9,1,100,4%
21478,4728,482,5,15.13,0%
21479,4729,100,5,60,4%
21480,4729,20,5,70,4%
21481,4729,324,5,34000,18%
21482,4729,149,1,110,6%
21483,4729,321,2,14000,14%
21484,4729,481,3,80,4%
21485,4729,151,4,349,6%
21486,4730,211,2,55,4%
21487,4730,426,3,899,8%
21488,4730,117,3,50,0%
21489,4730,64,2,130,6%
21490,4730,217,5,50,0%
21491,4730,155,6,125,6%
21492,4730,452,4,1599,8%
21493,4731,100,5,60,4%
21494,4731,84,6,75,4%
21495,4731,87,4,60,4%
21496,4731,30,6,170,6%
21497,4732,415,3,550,8%
21498,4732,281,3,1200,8%
21499,4732,408,1,499,6%
21500,4732,112,4,45,0%
21501,4732,325,4,9000,12%
21502,4733,326,5,25000,16%
21503,4733,413,6,950,8%
21504,4734,428,2,1499,8%
21505,4734,92,1,90,4%
21506,4734,346,3,28999,16%
21507,4734,43,4,200,6%
21508,4735,108,5,50,0%
21509,4735,151,2,349,6%
21510,4735,71,5,75,4%
21511,4735,69,6,200,6%
21512,4736,10,2,65,4%
21513,4736,498,5,30,0%
21514,4736,247,2,600,8%
21515,4736,360,6,7499,12%
21516,4736,404,1,176.33,6%
21517,4736,339,6,45000,20%
21518,4736,23,4,180,6%
21519,4737,333,5,18000,14%
21520,4737,398,6,999,8%
21521,4737,9,4,100,4%
21522,4737,457,2,1799,8%
21523,4737,237,6,70,4%
21524,4738,264,5,199,6%
21525,4738,60,2,140,6%
21526,4738,403,5,499,6%
21527,4738,358,5,4299,10%
21528,4738,379,2,399,6%
21529,4738,396,1,2499,10%
21530,4738,243,6,70,4%
21531,4739,442,6,999,8%
21532,4739,278,1,1200,8%
21533,4739,47,1,450,6%
21534,4739,277,5,350,6%
21535,4739,415,1,550,8%
21536,4739,306,6,4000,10%
21537,4740,251,6,1500,8%
21538,4740,407,1,180,6%
21539,4740,135,2,60,4%
21540,4740,376,3,299,6%
21541,4740,113,4,90,4%
21542,4740,260,2,170,6%
21543,4740,459,3,3999,10%
21544,4741,343,3,2999,10%
21545,4741,208,2,40,0%
21546,4742,349,5,42999,20%
21547,4742,65,3,50,0%
21548,4743,147,6,12,0%
21549,4743,373,6,1299,8%
21550,4743,466,3,1299,8%
21551,4744,226,1,90,4%
21552,4744,163,1,200,6%
21553,4744,173,5,65,4%
21554,4744,426,2,899,8%
21555,4744,162,4,75,4%
21556,4745,446,3,3999,10%
21557,4745,250,3,700,8%
21558,4746,299,6,7000,12%
21559,4746,372,6,799,8%
21560,4746,438,1,999,8%
21561,4746,208,1,40,0%
21562,4746,27,1,140,6%
21563,4746,365,5,1499,8%
21564,4747,224,6,80,4%
21565,4747,355,4,2199,10%
21566,4747,170,2,320,6%
21567,4747,98,2,200,6%
21568,4748,194,3,20,0%
21569,4748,249,6,350,6%
21570,4748,57,2,190,6%
21571,4748,320,2,10000,12%
21572,4748,212,6,40,0%
21573,4748,122,4,480,6%
21574,4748,377,2,499,6%
21575,4749,475,4,25,0%
21576,4749,179,6,200,6%
21577,4749,297,2,1500,8%
21578,4749,190,4,50,0%
21579,4749,44,1,350,6%
21580,4749,355,5,2199,10%
21581,4749,320,6,10000,12%
21582,4750,409,2,799,8%
21583,4750,117,3,50,0%
21584,4751,245,5,75,4%
21585,4751,232,1,45,0%
21586,4751,430,3,999,8%
21587,4752,119,6,70,4%
21588,4752,166,6,180,6%
21589,4752,104,3,45,0%
21590,4753,17,5,240,6%
21591,4753,19,1,300,6%
21592,4753,42,6,250,6%
21593,4754,14,5,70,4%
21594,4754,451,5,3499,10%
21595,4755,459,3,3999,10%
21596,4755,8,1,70,4%
21597,4755,303,3,6000,12%
21598,4756,222,3,75,4%
21599,4756,453,6,1799,8%
21600,4756,122,1,480,6%
21601,4756,18,4,75,4%
21602,4756,440,3,1599,8%
21603,4756,85,1,55,4%
21604,4757,350,6,7999,12%
21605,4757,488,6,300,6%
21606,4757,185,2,50,0%
21607,4757,273,3,800,8%
21608,4757,115,4,180,6%
21609,4757,211,6,55,4%
21610,4758,232,1,45,0%
21611,4758,146,5,150,6%
21612,4758,479,2,150,6%
21613,4758,218,2,300,6%
21614,4758,111,4,40,0%
21615,4758,426,2,899,8%
21616,4758,450,6,999,8%
21617,4759,493,2,60,4%
21618,4759,191,4,125,6%
21619,4759,35,5,100,4%
21620,4759,286,2,1200,8%
21621,4759,29,3,160,6%
21622,4759,237,4,70,4%
21623,4759,441,6,1299,8%
21624,4760,16,2,65,4%
21625,4760,360,3,7499,12%
21626,4760,97,3,60,4%
21627,4761,377,3,499,6%
21628,4761,1,2,120,6%
21629,4761,470,6,40,0%
21630,4761,137,3,160,6%
21631,4762,119,4,70,4%
21632,4762,356,6,3499,10%
21633,4762,200,3,20,0%
21634,4763,457,6,1799,8%
21635,4763,475,5,25,0%
21636,4763,88,3,65,4%
21637,4763,240,3,65,4%
21638,4763,64,5,130,6%
21639,4763,97,5,60,4%
21640,4763,270,5,700,8%
21641,4764,335,1,1500,8%
21642,4764,110,6,160,6%
21643,4764,480,3,312.33,6%
21644,4764,94,6,190,6%
21645,4764,169,3,220,6%
21646,4764,416,3,799,8%
21647,4764,120,3,200,6%
21648,4765,187,3,70,4%
21649,4765,138,6,200,6%
21650,4765,387,5,1299,8%
21651,4766,280,5,800,8%
21652,4766,398,3,999,8%
21653,4766,250,2,700,8%
21654,4766,377,5,499,6%
21655,4766,140,5,180,6%
21656,4766,411,3,599,8%
21657,4766,288,5,500,6%
21658,4767,451,3,3499,10%
21659,4767,112,1,45,0%
21660,4767,114,4,85,4%
21661,4767,64,2,130,6%
21662,4767,374,6,999,8%
21663,4768,322,1,24000,16%
21664,4768,31,3,220,6%
21665,4769,346,4,28999,16%
21666,4769,467,1,3999,10%
21667,4769,256,1,120,6%
21668,4769,98,4,200,6%
21669,4770,259,6,230,6%
21670,4770,352,1,3499,10%
21671,4770,70,4,70,4%
21672,4771,331,3,35000,18%
21673,4771,206,1,200,6%
21674,4771,317,2,30000,16%
21675,4771,466,4,1299,8%
21676,4771,20,3,70,4%
21677,4771,200,4,20,0%
21678,4772,299,3,7000,12%
21679,4772,130,2,230,6%
21680,4772,374,2,999,8%
21681,4772,11,4,200,6%
21682,4772,218,4,300,6%
21683,4772,352,1,3499,10%
21684,4773,261,2,299,6%
21685,4773,197,2,60,4%
21686,4773,296,5,100,4%
21687,4773,241,6,60,4%
21688,4774,92,2,90,4%
21689,4774,109,5,200,6%
21690,4774,9,1,100,4%
21691,4774,173,5,65,4%
21692,4774,174,6,75,4%
21693,4774,72,4,60,4%
21694,4775,33,6,250,6%
21695,4775,177,2,40,0%
21696,4775,131,3,180,6%
21697,4775,77,1,80,4%
21698,4775,1,2,120,6%
21699,4775,220,3,15,0%
21700,4776,381,1,2499,10%
21701,4776,493,5,60,4%
21702,4776,121,5,500,6%
21703,4776,68,2,120,6%
21704,4776,347,5,10499,14%
21705,4777,92,6,90,4%
21706,4777,236,2,95,4%
21707,4777,135,6,60,4%
21708,4778,322,1,24000,16%
21709,4778,466,6,1299,8%
21710,4778,252,2,400,6%
21711,4778,446,6,3999,10%
21712,4778,442,6,999,8%
21713,4779,270,3,700,8%
21714,4779,437,5,1499,8%
21715,4779,307,6,2000,8%
21716,4779,106,4,150,6%
21717,4779,34,3,90,4%
21718,4779,268,2,500,6%
21719,4780,63,3,140,6%
21720,4780,92,6,90,4%
21721,4780,410,3,699,8%
21722,4780,405,6,150,6%
21723,4781,79,6,85,4%
21724,4781,22,1,80,4%
21725,4781,244,4,350,6%
21726,4782,421,2,1099,8%
21727,4782,138,5,200,6%
21728,4782,253,2,800,8%
21729,4782,20,5,70,4%
21730,4782,412,5,450,6%
21731,4782,419,5,599,8%
21732,4783,379,2,399,6%
21733,4783,172,5,120,6%
21734,4783,332,5,24000,16%
21735,4783,437,4,1499,8%
21736,4783,244,5,350,6%
21737,4783,348,3,1499,8%
21738,4783,374,6,999,8%
21739,4784,422,4,799,8%
21740,4784,81,6,50,0%
21741,4784,317,6,30000,16%
21742,4784,225,6,70,4%
21743,4785,370,5,3499,10%
21744,4785,473,6,50,0%
21745,4786,132,6,150,6%
21746,4786,442,6,999,8%
21747,4786,347,1,10499,14%
21748,4787,222,6,75,4%
21749,4787,236,6,95,4%
21750,4788,328,4,23000,16%
21751,4788,373,5,1299,8%
21752,4788,90,6,75,4%
21753,4788,363,4,799,8%
21754,4788,7,3,130,6%
21755,4789,309,2,150,6%
21756,4789,151,4,349,6%
21757,4789,105,1,90,4%
21758,4789,176,1,40,0%
21759,4790,361,5,599,8%
21760,4790,169,1,220,6%
21761,4790,458,3,999,8%
21762,4790,175,2,300,6%
21763,4791,128,6,190,6%
21764,4791,494,2,40,0%
21765,4791,265,5,249,6%
21766,4791,358,2,4299,10%
21767,4791,477,4,40,0%
21768,4792,326,4,25000,16%
21769,4792,15,2,220,6%
21770,4792,102,5,180,6%
21771,4792,479,6,150,6%
21772,4793,166,4,180,6%
21773,4793,264,6,199,6%
21774,4793,51,5,250,6%
21775,4793,56,4,220,6%
21776,4794,468,6,150,6%
21777,4794,435,6,499,6%
21778,4794,467,3,3999,10%
21779,4794,477,5,40,0%
21780,4795,38,6,80,4%
21781,4795,412,1,450,6%
21782,4795,25,6,90,4%
21783,4795,182,3,50,0%
21784,4795,55,5,180,6%
21785,4795,174,1,75,4%
21786,4795,167,5,350,6%
21787,4796,477,6,40,0%
21788,4796,114,3,85,4%
21789,4796,480,3,312.33,6%
21790,4797,130,4,230,6%
21791,4797,249,3,350,6%
21792,4797,300,5,2000,8%
21793,4798,67,3,60,4%
21794,4798,487,2,120,6%
21795,4798,458,3,999,8%
21796,4798,204,3,60,4%
21797,4798,265,1,249,6%
21798,4798,11,3,200,6%
21799,4798,207,6,25,0%
21800,4799,370,4,3499,10%
21801,4799,433,1,1599,8%
21802,4800,234,2,55,4%
21803,4800,411,5,599,8%
21804,4800,495,1,35,0%
21805,4801,203,4,80,4%
21806,4801,326,1,25000,16%
21807,4801,234,6,55,4%
21808,4801,71,6,75,4%
21809,4801,3,4,110,6%
21810,4801,303,4,6000,12%
21811,4802,357,5,3799,10%
21812,4802,430,5,999,8%
21813,4802,269,2,1500,8%
21814,4802,426,1,899,8%
21815,4802,410,6,699,8%
21816,4802,253,6,800,8%
21817,4802,174,6,75,4%
21818,4803,446,4,3999,10%
21819,4803,52,3,300,6%
21820,4803,260,3,170,6%
21821,4803,488,4,300,6%
21822,4804,354,2,1499,8%
21823,4804,71,2,75,4%
21824,4804,425,4,999,8%
21825,4804,430,4,999,8%
21826,4805,266,5,800,8%
21827,4805,154,1,274,6%
21828,4805,424,1,799,8%
21829,4806,352,4,3499,10%
21830,4806,185,2,50,0%
21831,4806,316,6,25000,16%
21832,4806,52,2,300,6%
21833,4806,222,3,75,4%
21834,4807,104,1,45,0%
21835,4807,35,3,100,4%
21836,4807,342,2,4499,10%
21837,4807,214,3,45,0%
21838,4808,400,3,1499,8%
21839,4808,348,3,1499,8%
21840,4808,454,6,1299,8%
21841,4808,12,1,60,4%
21842,4808,485,5,150,6%
21843,4809,334,3,6000,12%
21844,4809,125,4,40,0%
21845,4809,316,1,25000,16%
21846,4809,57,1,190,6%
21847,4810,343,6,2999,10%
21848,4810,149,6,110,6%
21849,4810,49,3,220,6%
21850,4810,283,4,1500,8%
21851,4810,331,4,35000,18%
21852,4811,115,6,180,6%
21853,4811,55,2,180,6%
21854,4811,206,1,200,6%
21855,4811,172,6,120,6%
21856,4812,432,2,1399,8%
21857,4812,448,2,1299,8%
21858,4812,296,2,100,4%
21859,4812,466,3,1299,8%
21860,4813,287,5,1500,8%
21861,4813,353,2,2999,10%
21862,4813,63,5,140,6%
21863,4813,257,2,220,6%
21864,4814,206,2,200,6%
21865,4814,210,2,150,6%
21866,4814,151,1,349,6%
21867,4814,426,1,899,8%
21868,4814,126,1,220,6%
21869,4814,283,5,1500,8%
21870,4815,197,1,60,4%
21871,4815,10,4,65,4%
21872,4815,258,3,150,6%
21873,4815,317,3,30000,16%
21874,4815,213,3,75,4%
21875,4815,373,2,1299,8%
21876,4815,25,3,90,4%
21877,4816,83,5,700,8%
21878,4816,46,6,150,6%
21879,4816,406,4,200,6%
21880,4816,39,4,200,6%
21881,4816,481,2,80,4%
21882,4816,487,2,120,6%
21883,4816,276,1,900,8%
21884,4817,371,4,599,8%
21885,4817,114,2,85,4%
21886,4817,209,3,35,0%
21887,4817,373,3,1299,8%
21888,4817,327,2,30000,16%
21889,4818,380,4,999,8%
21890,4818,208,6,40,0%
21891,4818,88,3,65,4%
21892,4818,104,3,45,0%
21893,4818,96,6,70,4%
21894,4818,175,4,300,6%
21895,4819,219,2,60,4%
21896,4819,134,5,90,4%
21897,4819,214,5,45,0%
21898,4819,319,2,45000,20%
21899,4819,92,6,90,4%
21900,4819,259,5,230,6%
21901,4819,319,1,45000,20%
21902,4820,219,6,60,4%
21903,4820,278,1,1200,8%
21904,4820,451,1,3499,10%
21905,4820,76,6,50,0%
21906,4820,409,4,799,8%
21907,4821,497,4,50,0%
21908,4821,209,6,35,0%
21909,4821,397,5,1299,8%
21910,4821,53,4,350,6%
21911,4821,453,4,1799,8%
21912,4822,41,5,300,6%
21913,4822,169,6,220,6%
21914,4822,446,5,3999,10%
21915,4822,204,1,60,4%
21916,4822,348,3,1499,8%
21917,4823,191,4,125,6%
21918,4823,492,6,150,6%
21919,4823,312,3,25000,16%
21920,4823,331,2,35000,18%
21921,4823,47,3,450,6%
21922,4823,421,2,1099,8%
21923,4824,294,3,1400,8%
21924,4824,288,3,500,6%
21925,4824,454,5,1299,8%
21926,4824,76,6,50,0%
21927,4824,168,2,150,6%
21928,4824,410,4,699,8%
21929,4825,374,1,999,8%
21930,4825,324,2,34000,18%
21931,4825,490,4,200,6%
21932,4825,165,1,250,6%
21933,4825,471,1,35,0%
21934,4825,218,4,300,6%
21935,4825,193,5,12,0%
21936,4826,87,3,60,4%
21937,4826,444,6,1299,8%
21938,4827,379,5,399,6%
21939,4827,380,1,999,8%
21940,4827,174,2,75,4%
21941,4828,193,4,12,0%
21942,4828,142,3,20,0%
21943,4828,463,6,4999,10%
21944,4829,41,3,300,6%
21945,4829,447,5,2599,10%
21946,4829,316,1,25000,16%
21947,4829,195,5,250,6%
21948,4830,428,3,1499,8%
21949,4830,162,2,75,4%
21950,4830,464,1,1599,8%
21951,4831,199,2,40,0%
21952,4831,303,3,6000,12%
21953,4831,139,4,190,6%
21954,4831,288,5,500,6%
21955,4831,171,2,55,4%
21956,4832,280,2,800,8%
21957,4832,396,2,2499,10%
21958,4832,478,3,90,4%
21959,4832,212,3,40,0%
21960,4832,131,3,180,6%
21961,4833,152,6,128,6%
21962,4833,293,6,850,8%
21963,4833,490,4,200,6%
21964,4834,198,1,90,4%
21965,4834,43,6,200,6%
21966,4834,306,2,4000,10%
21967,4834,355,2,2199,10%
21968,4835,4,6,60,4%
21969,4835,337,1,28000,16%
21970,4835,230,2,180,6%
21971,4836,210,2,150,6%
21972,4836,55,6,180,6%
21973,4836,169,5,220,6%
21974,4836,1,5,120,6%
21975,4836,472,4,80,4%
21976,4837,361,1,599,8%
21977,4837,26,5,150,6%
21978,4838,136,4,170,6%
21979,4838,6,1,55,4%
21980,4838,194,4,20,0%
21981,4838,149,2,110,6%
21982,4838,271,5,150,6%
21983,4838,346,2,28999,16%
21984,4839,258,4,150,6%
21985,4839,399,3,1999,8%
21986,4839,273,1,800,8%
21987,4840,400,4,1499,8%
21988,4840,20,1,70,4%
21989,4840,363,5,799,8%
21990,4841,52,6,300,6%
21991,4841,392,2,2299,10%
21992,4841,313,1,18000,14%
21993,4841,490,3,200,6%
21994,4841,261,1,299,6%
21995,4842,311,4,15000,14%
21996,4842,321,1,14000,14%
21997,4842,355,5,2199,10%
21998,4842,486,4,350,6%
21999,4843,1,2,120,6%
22000,4843,149,6,110,6%
22001,4843,487,5,120,6%
22002,4844,142,2,20,0%
22003,4844,403,3,499,6%
22004,4844,262,1,349,6%
22005,4844,205,5,35,0%
22006,4845,114,5,85,4%
22007,4845,484,6,400,6%
22008,4845,226,6,90,4%
22009,4845,43,3,200,6%
22010,4845,161,3,340,6%
22011,4845,410,6,699,8%
22012,4845,168,1,150,6%
22013,4846,308,4,600,8%
22014,4846,136,2,170,6%
22015,4847,217,6,50,0%
22016,4847,464,5,1599,8%
22017,4848,284,2,350,6%
22018,4848,224,2,80,4%
22019,4848,174,3,75,4%
22020,4849,359,5,6999,12%
22021,4849,130,4,230,6%
22022,4849,355,1,2199,10%
22023,4849,377,6,499,6%
22024,4850,86,1,80,4%
22025,4850,125,2,40,0%
22026,4851,420,5,899,8%
22027,4851,303,5,6000,12%
22028,4852,125,5,40,0%
22029,4852,492,5,150,6%
22030,4852,409,2,799,8%
22031,4852,112,5,45,0%
22032,4852,488,1,300,6%
22033,4852,191,1,125,6%
22034,4852,426,6,899,8%
22035,4853,221,4,110,6%
22036,4853,84,3,75,4%
22037,4854,247,1,600,8%
22038,4854,223,5,350,6%
22039,4855,156,4,199,6%
22040,4855,57,5,190,6%
22041,4855,8,3,70,4%
22042,4856,193,5,12,0%
22043,4856,34,6,90,4%
22044,4856,255,5,1200,8%
22045,4857,185,4,50,0%
22046,4857,235,5,12,0%
22047,4857,30,5,170,6%
22048,4857,371,3,599,8%
22049,4857,318,2,22000,16%
22050,4858,498,2,30,0%
22051,4858,437,1,1499,8%
22052,4858,251,2,1500,8%
22053,4858,35,2,100,4%
22054,4858,179,5,200,6%
22055,4858,175,5,300,6%
22056,4858,106,4,150,6%
22057,4859,25,3,90,4%
22058,4859,115,2,180,6%
22059,4859,443,4,2499,10%
22060,4859,216,4,120,6%
22061,4859,132,6,150,6%
22062,4859,12,4,60,4%
22063,4860,129,5,210,6%
22064,4860,495,5,35,0%
22065,4860,431,5,799,8%
22066,4860,208,5,40,0%
22067,4860,125,4,40,0%
22068,4861,290,3,400,6%
22069,4861,193,6,12,0%
22070,4861,122,1,480,6%
22071,4861,119,4,70,4%
22072,4861,336,4,32000,18%
22073,4861,483,1,45,0%
22074,4862,478,6,90,4%
22075,4862,155,2,125,6%
22076,4862,5,2,90,4%
22077,4862,229,3,120,6%
22078,4862,247,1,600,8%
22079,4863,418,6,699,8%
22080,4863,263,2,399,6%
22081,4863,72,4,60,4%
22082,4863,14,4,70,4%
22083,4863,310,2,3000,10%
22084,4864,171,4,55,4%
22085,4864,78,3,45,0%
22086,4864,130,6,230,6%
22087,4864,75,4,55,4%
22088,4864,493,4,60,4%
22089,4865,165,6,250,6%
22090,4865,74,6,65,4%
22091,4865,62,3,160,6%
22092,4865,457,2,1799,8%
22093,4865,209,1,35,0%
22094,4865,302,3,800,8%
22095,4865,28,5,130,6%
22096,4866,247,2,600,8%
22097,4866,210,1,150,6%
22098,4866,139,3,190,6%
22099,4866,437,4,1499,8%
22100,4867,373,5,1299,8%
22101,4867,141,6,10,0%
22102,4867,220,5,15,0%
22103,4867,24,1,85,4%
22104,4867,321,4,14000,14%
22105,4867,422,3,799,8%
22106,4867,427,6,699,8%
22107,4868,432,5,1399,8%
22108,4868,112,1,45,0%
22109,4869,397,1,1299,8%
22110,4869,391,2,1799,8%
22111,4870,181,4,550,8%
22112,4870,96,6,70,4%
22113,4870,419,6,599,8%
22114,4871,104,1,45,0%
22115,4871,191,2,125,6%
22116,4871,379,4,399,6%
22117,4871,39,1,200,6%
22118,4872,469,6,60,4%
22119,4872,285,2,1000,8%
22120,4873,7,6,130,6%
22121,4873,208,3,40,0%
22122,4873,449,4,1499,8%
22123,4873,166,3,180,6%
22124,4873,80,1,90,4%
22125,4873,430,4,999,8%
22126,4874,283,2,1500,8%
22127,4874,356,3,3499,10%
22128,4874,220,2,15,0%
22129,4875,473,1,50,0%
22130,4875,50,2,120,6%
22131,4875,216,4,120,6%
22132,4875,416,2,799,8%
22133,4876,344,1,14999,14%
22134,4876,156,5,199,6%
22135,4876,280,3,800,8%
22136,4876,128,5,190,6%
22137,4877,325,3,9000,12%
22138,4877,73,4,70,4%
22139,4877,332,2,24000,16%
22140,4877,29,5,160,6%
22141,4877,478,4,90,4%
22142,4877,448,6,1299,8%
22143,4877,456,3,1499,8%
22144,4878,431,3,799,8%
22145,4878,9,5,100,4%
22146,4878,56,3,220,6%
22147,4878,248,1,1200,8%
22148,4879,134,6,90,4%
22149,4879,132,1,150,6%
22150,4879,473,4,50,0%
22151,4879,121,4,500,6%
22152,4879,127,2,250,6%
22153,4880,197,1,60,4%
22154,4880,215,6,300,6%
22155,4881,343,1,2999,10%
22156,4881,74,5,65,4%
22157,4881,410,1,699,8%
22158,4881,367,1,1299,8%
22159,4881,234,2,55,4%
22160,4881,200,6,20,0%
22161,4882,28,5,130,6%
22162,4882,329,3,45000,20%
22163,4882,312,2,25000,16%
22164,4882,258,6,150,6%
22165,4882,313,5,18000,14%
22166,4882,352,5,3499,10%
22167,4882,366,5,199,6%
22168,4883,402,3,399,6%
22169,4883,218,1,300,6%
22170,4883,30,6,170,6%
22171,4884,304,5,2500,10%
22172,4884,393,2,499,6%
22173,4884,68,1,120,6%
22174,4884,318,3,22000,16%
22175,4884,254,3,600,8%
22176,4885,344,6,14999,14%
22177,4885,361,3,599,8%
22178,4885,213,5,75,4%
22179,4885,462,6,1499,8%
22180,4885,101,3,200,6%
22181,4885,317,3,30000,16%
22182,4886,16,2,65,4%
22183,4886,459,1,3999,10%
22184,4886,347,3,10499,14%
22185,4887,304,3,2500,10%
22186,4887,74,6,65,4%
22187,4887,408,5,499,6%
22188,4887,37,5,155,6%
22189,4887,85,5,55,4%
22190,4888,184,3,80,4%
22191,4888,349,2,42999,20%
22192,4888,189,6,30,0%
22193,4888,454,5,1299,8%
22194,4888,388,4,899,8%
22195,4888,248,2,1200,8%
22196,4889,320,1,10000,12%
22197,4889,485,1,150,6%
22198,4890,23,3,180,6%
22199,4890,211,4,55,4%
22200,4890,85,2,55,4%
22201,4890,201,3,50,0%
22202,4890,325,3,9000,12%
22203,4891,475,5,25,0%
22204,4891,402,6,399,6%
22205,4891,216,6,120,6%
22206,4891,340,4,1200,8%
22207,4892,406,5,200,6%
22208,4892,152,6,128,6%
22209,4893,266,2,800,8%
22210,4893,357,1,3799,10%
22211,4893,106,5,150,6%
22212,4893,370,3,3499,10%
22213,4894,355,2,2199,10%
22214,4894,292,3,3500,10%
22215,4894,261,2,299,6%
22216,4894,39,3,200,6%
22217,4894,375,1,1499,8%
22218,4894,200,4,20,0%
22219,4894,227,5,45,0%
22220,4895,199,4,40,0%
22221,4895,325,3,9000,12%
22222,4895,396,3,2499,10%
22223,4896,109,1,200,6%
22224,4896,180,5,40,0%
22225,4896,101,1,200,6%
22226,4896,162,5,75,4%
22227,4896,300,3,2000,8%
22228,4896,58,3,160,6%
